サイト,市町,種別,種別根拠,所在地,価格(万円),土地面積(㎡),坪単価(万円/坪),種別上限(万円),地目,都市計画,接道,建築可否,建築可否理由,属人性,検出日,フラグ,詳細URL,判定
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町東１,2.2,18.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105770438/?bc=100518622096,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県鳥取市滝山,2.55,29.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107077935/?bc=100506076326,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県鳥取市滝山,2.92,29.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107017691/?bc=100506076328,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市浜坂,4.85,59.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108750855/?bc=100518621760,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市浜坂,5.35,59.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000102099797/?bc=100518233065,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町宮下,5.2,57.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107366036/?bc=100508722377,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町宮下,5.4,57.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108744472/?bc=100518550161,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南安長１,5.6,48.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108744470/?bc=100518550169,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市賀露町北３,5.3,48.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108737323/?bc=100518594483,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市宮長,6.9,59.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108744469/?bc=100451964536,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町稲葉丘３,5.5,42.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108750858/?bc=100518614591,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町宮下,7.5,68.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107532001/?bc=100518606336,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南１,5.6,40.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107836107/?bc=100502381108,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南１,5.6,40.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000092729410/?bc=100511795998,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南１,5.6,40.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106559355/?bc=100502931838,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市田島,4.9,40.0,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108196085/?bc=100518622126,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町奥谷２,5.2,67.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000103984205/?bc=100482050159,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市正蓮寺,4.4,35.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105701526/?bc=100495344736,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市正蓮寺,4.4,35.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000065472419/?bc=100495344733,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市正蓮寺,4.6,51.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108744468/?bc=100518550175,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市卯垣１,6.7,65.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108724206/?bc=100518404627,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市卯垣１,6.9,65.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000093186067/?bc=100518621817,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸戸建,賃貸カテゴリ（掲載種別）,鳥取県鳥取市吉成,7.5,82.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000104595496/?bc=100486845807,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南５,4.5,30.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000071597271/?bc=100518594466,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市吉成,5.3,48.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108602241/?bc=100517515154,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町宮下,7.6,63.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108475229/?bc=100516608048,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市吉成,6.1,35.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108575068/?bc=100517199512,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市吉方,7.2,55.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108276108/?bc=100517758282,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市浜坂３,6.6,40.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108665304/?bc=100518117506,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南３,6.9,54.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107571544/?bc=100518182517,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市大杙,7.1,42.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108475223/?bc=100516690042,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市浜坂４,4.7,48.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108737318/?bc=100518621931,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市正蓮寺,4.6,43.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108575065/?bc=100517337545,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市本町４,7.9,40.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108444754/?bc=100516364511,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市本町４,8.0,40.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107584602/?bc=100510333798,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市本町４,8.2,40.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107642276/?bc=100513765987,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市古海,3.7,28.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108728819/?bc=100518550172,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県鳥取市吉成２,4.8,34.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000081492664/?bc=100518621739,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市吉成,4.2,26.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108082735/?bc=100513766215,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南安長３,5.4,39.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108646209/?bc=100517758214,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県鳥取市岩倉,4.06,53.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108196083/?bc=100450860416,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県鳥取市岩倉,4.42,53.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108641712/?bc=100517776940,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市立川町５,3.2,23.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105782672/?bc=100518449180,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南３,3.5,25.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000097006848/?bc=100517337532,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,5.85,50.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108750857/?bc=100515141688,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,6.05,59.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107370749/?bc=100501504651,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,6.45,50.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108327816/?bc=100515425526,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,6.45,50.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108237736/?bc=100516180569,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,6.25,59.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107690660/?bc=100499470050,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,6.25,59.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107872829/?bc=100503878031,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町北浜３,4.7,46.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108118670/?bc=100514149283,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町北浜３,5.0,56.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107853124/?bc=100511813889,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市富安１,6.2,81.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108519812/?bc=100471769344,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,5.7,57.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108187141/?bc=100487993182,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,5.9,57.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107731055/?bc=100487897025,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南４,4.6,40.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106687130/?bc=100495796045,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市桜谷,5.5,46.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108306850/?bc=100433701062,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市桜谷,5.6,46.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000101042129/?bc=100396786423,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市桜谷,5.6,46.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000100039657/?bc=100434804713,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南隈,6.8,62.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000031569519/?bc=100513463966,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南隈,6.8,62.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108091788/?bc=100513765994,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,5.5,46.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107967419/?bc=100512774196,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南隈,6.9,62.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108009623/?bc=100514025557,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市浜坂,5.9,45.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000092933108/?bc=100504501905,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市興南町,5.8,52.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000089616604/?bc=100515859312,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市興南町,5.8,52.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000081092147/?bc=100509144294,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南４,4.8,45.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108413604/?bc=100516024922,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町新通り２,6.8,89.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108421397/?bc=100516512894,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市国府町新通り２,6.9,89.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107750885/?bc=100511138568,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市気高町新町１,6.45,50.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108344461/?bc=100515601975,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南吉方１,5.5,41.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000083211396/?bc=100511918756,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南吉方１,5.6,41.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107017693/?bc=100505892391,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市南隈,7.4,56.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000081282172/?bc=100516492190,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町北２,7.3,71.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108724203/?bc=100518415799,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湯所町２,6.1,61.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106398766/?bc=100501392145,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市古市,5.6,56.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000059244619/?bc=100515508658,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,6.8,35.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518225/?bc=100502534290,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,6.8,35.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518226/?bc=100502534300,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,6.8,35.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518227/?bc=100502534383,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,6.9,35.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518228/?bc=100502534304,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,6.9,35.6,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518224/?bc=100502534369,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,7.3,44.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518232/?bc=100502534380,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,7.3,44.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518230/?bc=100502534376,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,7.3,44.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518231/?bc=100502534352,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,7.4,45.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518229/?bc=100502534342,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南２,7.4,44.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106518233/?bc=100502534327,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市江津,5.7,43.0,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106237285/?bc=100500030908,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南５,3.3,20.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000094574989/?bc=100317266482,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南５,5.2,20.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000104650613/?bc=100486023147,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市三津,4.9,44.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000029371597/?bc=100511534497,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市三津,4.9,44.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107448578/?bc=100509270760,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市立川町５,6.7,40.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106963880/?bc=100505306246,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市面影２,6.2,71.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107049692/?bc=100505966109,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市宮長,5.95,42.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108692943/?bc=100518182542,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市湖山町南３,6.0,68.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000102059819/?bc=100466625222,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市岩倉,5.4,46.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000103246753/?bc=100449773875,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市吉成,6.9,70.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106245956/?bc=100500277744,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市桂木,8.0,72.2,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107531998/?bc=100509836936,不適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市東今在家,4.25,42.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108132802/?bc=100512753338,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市三津,4.75,46.3,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107614591/?bc=100435742071,適合
SUUMO 賃貸 鳥取市,鳥取市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県鳥取市浜坂１,6.6,40.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108680725/?bc=100518107917,不適合
